Symbol,Min_halflife,Max_halflife,Tissue_rolfs
PTPN2,917.0635244453501,1114.9820598819488,Laryngeal Muscle
PTPN23,87.49556794529364,102.33472153936232,Cricoid Cartilage
PTPN6,55.14480171524757,65.6596634568943,Liver
PTPRB,82.46434508222032,99.27512283485041,Liver
PTRH2,83.72606740871103,188.03585773065507,Arytenoid Cartilage|Cricoid Cartilage|Liver
PTS,95.73305135200111,117.51576952131234,Liver
PUF60,39.37404102589039,97.15881517018308,Arytenoid Cartilage|Cricoid Cartilage|Liver
PURA,162.94967512428954,275.1493935400337,Arytenoid Cartilage|Cricoid Cartilage|Liver
PURB,162.94967512428954,275.1493935400337,Cricoid Cartilage|Liver
PURG,162.94967512428954,275.1493935400337,Cricoid Cartilage|Liver
PVALB,301.80573899562336,634.4596618397723,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PXMP2,65.491643374027,92.88404429612342,Liver
PXN,118.64726006300705,139.18618083528585,Cricoid Cartilage
PYCR1,69.46812683609107,106.67221759178443,Cricoid Cartilage
PYGB,99.86512386504253,189.16911909748177,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
PYGL,95.09822405212056,164.39897552563218,Liver|Vocal Fold Mucosa
PYGM,125.66499723099224,251.0265932312447,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
PYROXD2,98.91504538849395,146.76252610003345,Liver
PZP,30.845955634841808,103.91362566955289,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Vocal Fold Mucosa
QARS1,81.98882372319943,194.24956017553666,Arytenoid Cartilage|Cricoid Cartilage|Liver
QDPR,98.29551130605603,399.0293195835633,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
QPRT,79.9016922835557,122.08668966268021,Liver
RAB10,42.48201520324495,141.31440990009122,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
RAB11A,45.233521857244234,112.70685862763366,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RAB11B,45.233521857244234,112.70685862763366,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RAB13,127.49488299691305,216.74960695030856,Arytenoid Cartilage
RAB14,38.30071449426409,161.7141278646717,Arytenoid Cartilage|Cricoid Cartilage|Liver
RAB18,42.75936854758686,91.00898481010309,Arytenoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
RAB1A,60.186441148475545,129.00761794058755,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RAB1B,62.68334275382904,148.00295670319207,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RAB27B,74.93483033080503,137.5292024920522,Cricoid Cartilage
RAB2A,57.62221106144324,91.78731148443359,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
RAB2B,57.62221106144324,91.78731148443359,Arytenoid Cartilage|Liver
RAB32,62.32403841390202,84.84053617624812,Liver
RAB35,75.6814172850925,198.65694212363414,Cricoid Cartilage|Liver
RAB3GAP1,68.22874388252475,92.63061603339062,Liver
RAB5A,60.8735814309086,104.71819421779365,Arytenoid Cartilage
RAB5B,53.6733959264331,103.3455447191214,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
RAB5C,48.80602122176512,103.3455447191214,Arytenoid Cartilage|Liver
RAB7,36.57045073191025,95.73856085082124,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RAB8A,64.50380897028512,147.20407338676932,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RAB8B,70.94346169746552,131.19504994825525,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage|Vocal Fold Mucosa
RAC1,68.68794059802568,266.80885859547885,Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
RAC2,68.68794059802568,85.59574136061323,Liver
RAC3,68.68794059802568,108.60120337795811,Liver
RACK1,38.353696531190785,164.95322095625934,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
RAD23A,57.103983020179285,85.3191729071633,Liver
RAD23B,57.103983020179285,93.83761469672469,Liver
RALA,31.960062887242664,128.88767593893778,Cricoid Cartilage|Vocal Fold Mucosa
RALGDS,8.317766166719796,76.85978716244077,Arytenoid Cartilage
RALY,43.01588274361617,56.8852835912963,Cricoid Cartilage
RAN,73.85691854660394,321.33537441450176,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver
RANBP1,74.94158182465527,146.28501876040468,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
RANBP2,58.53459652863724,275.1493935401195,Arytenoid Cartilage|Laryngeal Muscle
RANBP6,56.340069541229,76.74277959790884,Vocal Fold Mucosa
RANGAP1,42.648649780645684,69.85023653610455,Liver
RAP1A,62.70933479130256,342.08374117694655,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RAP1B,71.62152810710143,217.85663087262304,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RAP2A,83.16102946130115,187.31598168489452,Arytenoid Cartilage|Thyroid Cartilage
RAP2B,83.16102946130115,187.31598168489452,Arytenoid Cartilage|Thyroid Cartilage
RAP2C,83.16102946130115,187.31598168489452,Arytenoid Cartilage|Thyroid Cartilage
RAPGEFL1,1786.8455782426092,2603.369692243925,Thyroid Cartilage
RARS1,72.24359375271268,185.7266086126907,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
RASL2-9,73.85691854660394,242.5711917967859,Blood|Cricoid Cartilage|Laryngeal Muscle|Liver
RBBP4,44.5717984444946,74.31221447975832,Arytenoid Cartilage|Cricoid Cartilage|Liver
RBBP5,99.67962330539848,140.82394255005195,Liver
RBBP7,38.00843614841588,74.31221447975832,Arytenoid Cartilage|Cricoid Cartilage|Liver
RBBP9,104.66548592826703,276.61344086169606,Cricoid Cartilage|Liver|Thyroid Cartilage
RBM14,79.51215148378216,145.45363586110147,Arytenoid Cartilage|Cricoid Cartilage|Liver
RBM15,342.1540998239154,430.41480810966976,Thyroid Cartilage
RBM3,61.43787101022532,111.37876495339228,Arytenoid Cartilage|Cricoid Cartilage|Liver
RBM8A,45.81781517417287,65.69855982559429,Liver
RBMX,83.46561804945503,147.5827921703113,Arytenoid Cartilage|Liver
RBMXL1,83.46561804945503,147.5827921703113,Arytenoid Cartilage|Liver
RBP1,81.79532074656903,133.54364881943258,Arytenoid Cartilage|Liver
RCN2,79.04743327838851,149.66740740828294,Arytenoid Cartilage|Cricoid Cartilage
RCSD1,325.1032310619265,428.7508333360504,Arytenoid Cartilage
RCVRN,25.490380824122255,55.26387726210456,Arytenoid Cartilage
RDH11,62.17496013394633,80.82563566921924,Liver
RDH14,67.44043594047369,100.73593516674092,Liver
RDH16,59.57005061032255,153.2804969449545,Liver
RDH7,57.14910279789302,80.12490286792547,Liver
RDX,32.095100195706664,181.09658538470194,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RECK,36.45185339404141,73.8634771931389,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
REEP6,55.20519125718028,65.48133175925489,Liver
REN1,87.55082539570408,123.5281230670328,Liver
REN2,87.55082539570408,123.5281230670328,Liver
RETREG1,22.76033976390573,36.6890131300753,Laryngeal Muscle
RETSAT,36.523079681739496,60.47964928902313,Liver
REXO1,266.1685173349684,296.3750638417097,Sternocleidomastoid Muscle
REXO2,126.36181035654164,176.67302818003,Cricoid Cartilage|Thyroid Cartilage
RFK,53.63705411394062,90.99405061502462,Cricoid Cartilage
RGL1,15.459526177143491,24.178849936685964,Arytenoid Cartilage
RGL2,116.84717520150801,143.5582700503857,Liver
RGN,108.261957135475,136.32330028221526,Liver
RGS1,22.872684733385533,27.587032492187088,Cricoid Cartilage
RHEB,50.79551857538543,80.94755648600437,Arytenoid Cartilage
RHOA,49.20444950586729,141.314409900091,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RHOB,64.65422593640182,88.50099661349553,Liver|Vocal Fold Mucosa
RHOC,49.20444950586729,196.9634422617886,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RHOQ,53.678591634470386,122.77145633533036,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RIC1,847.0230312341475,1002.1405020143777,Laryngeal Muscle
RIDA,102.90444348284613,131.40230911089145,Liver
RIGI,70.41495167592258,117.10215636658268,Liver
RIMOC1,72.82232679669343,136.44629538581617,Cricoid Cartilage|Liver
RMDN1,89.26078410386373,267.62439403845565,Cricoid Cartilage|Liver
RMDN2,109.3939128916859,140.53841626627266,Liver
RMDN3,138.3067204309532,192.11840089431558,Cricoid Cartilage|Liver
RNF17,23.799044826092562,39.311700577637225,Sternocleidomastoid Muscle
RNF40,349.9270579183561,421.68649767905333,Liver
RNH1,61.97575565695068,135.182287773758,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RNPEP,70.30484461768941,201.5695181561584,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
ROBO2,22.20676571635879,118.22565797341133,Cricoid Cartilage|Thyroid Cartilage
RP1,96.93801254844553,135.44644466242255,Laryngeal Muscle
RPL10,61.36987617013568,134.1358839980549,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPL10A,76.48520613074677,186.16307445656597,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPL10L,61.36987617013568,129.11776104811202,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPL11,78.42140354234985,233.1539219822425,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
RPL12,85.19682645414679,209.38366687776943,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPL13,131.31932691378807,191.03734879915578,Cricoid Cartilage|Liver
RPL13A,73.23911390964817,174.21229797296806,Arytenoid Cartilage|Liver
RPL14,85.0922369996814,193.25664885496792,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPL15,148.3196534721131,183.7165359848776,Cricoid Cartilage|Liver
RPL17,76.68264189839452,177.27549374934756,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
RPL18,78.18184196558364,167.8322471089457,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
RPL18A,126.4674801081963,177.5782699982118,Cricoid Cartilage|Liver
RPL19,109.02111759249496,152.66157964062333,Liver|Sternocleidomastoid Muscle
RPL21,66.8899571107305,155.41416604479068,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL22,93.56843654557139,198.5857984175564,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL23,8.3177661667198,183.53411665311933,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
RPL23A,81.49479416762735,192.6746853537034,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
RPL24,63.09703141831478,171.76595078401482,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL26,67.07064602442748,185.00369587898922,Arytenoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPL27,76.4922398999389,164.30155391050607,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
RPL27A,84.24333991713937,192.85337738741867,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
RPL28,26.96240187594394,163.42992762981333,Liver
RPL29,127.6906074104904,183.47339068532838,Liver
RPL3,75.31820678877733,203.34350731498245,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL30,59.76480091050347,189.88166115090942,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL31,84.72387233734258,178.99217057713255,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
RPL32,154.54786634558462,201.61837757167325,Liver
RPL32-PS,156.31960471188432,201.61837757167325,Liver
RPL34,82.13049781998176,152.84392074089232,Arytenoid Cartilage|Liver
RPL35,86.28388139749644,184.24556798581008,Arytenoid Cartilage|Liver
RPL35A,65.02318766978831,186.85310943985624,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL35RT,86.28388139749644,184.24556798581008,Arytenoid Cartilage|Liver
RPL36,74.45523131825392,174.57794452134254,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
RPL36A,113.39058232866668,133.35096058868697,Liver
RPL37A,155.70509484686187,185.35412070683856,Liver
RPL38,67.25775181304141,136.0001008292893,Arytenoid Cartilage|Liver
RPL39,136.9066935514664,174.10290249543365,Liver
RPL4,73.36831760358741,200.88796441780804,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPL5,85.24048131500913,236.33374532512886,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
RPL6,78.6624377408602,193.39144772656027,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPL7,66.31400914230525,182.64747840841852,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPL7A,80.54777675610148,187.14739940869302,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
RPL8,84.380077775486,169.76765316296292,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPL9,91.31872609890264,188.33388807244103,Cricoid Cartilage|Liver|Vocal Fold Mucosa
RPLP0,78.14144550442623,239.70507685070262,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPLP1,85.45064892869165,189.2982741629354,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPLP2,67.00850855328558,172.40680208766452,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPN1,85.03134498793038,171.42964069903084,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPN2,81.25992738100169,168.49521253356374,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
RPS10,75.39672014792215,234.69994827086344,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS11,72.41340849448521,184.24556798574352,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPS12,53.880266666964644,245.28947704857111,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS13,76.58379676566608,182.44716312172352,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPS14,89.27994597455437,184.42940502703664,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
RPS15,130.16848461219655,175.3508204220377,Liver|Sternocleidomastoid Muscle
RPS15A,84.76272461753372,191.83040052397098,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
RPS16,71.89080524389864,189.8599901100074,Arytenoid Cartilage|Cricoid Cartilage|Liver
RPS17,73.85691854660632,201.86303037785174,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS18,64.5463560060478,195.71214509927995,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RPS19,85.88297539203691,221.5117487808082,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS2,91.16858844433534,211.35220853053949,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RPS20,95.08191777227692,191.80828241022422,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS21,72.63155926230277,185.14782786242327,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RPS23,74.17966794540835,186.95810669182686,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
RPS24,66.35633160525774,223.1759100273068,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
RPS25,98.5458938062838,204.26734201167568,Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
RPS27,63.28184849908199,133.86603631959258,Arytenoid Cartilage|Liver|Vocal Fold Mucosa
RPS27A,30.669663784662305,308.4652759766528,Arytenoid Cartilage|Blood|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
RPS27L,72.06520678148266,133.86603631959258,Arytenoid Cartilage|Liver
RPS28,85.38047799957526,176.86085831850673,Arytenoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS29,76.97715206810747,148.2932103176487,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
RPS3,78.09742422157268,1147.2780919612887,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS3A1,72.34412843416916,231.04906018658775,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RPS4X,69.47973242049301,209.72683224204224,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
RPS5,91.69118852139638,300.9866534003786,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
RPS6,80.86492481740945,222.72770562911631,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
RPS7,71.88459222814552,207.14148092938393,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
RPS8,71.38794289764685,221.62979394402788,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RPS9,121.48044642499423,182.2073640025577,Cricoid Cartilage|Liver
RPSA,89.97042906131696,230.02671921237186,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RRAS,60.0387336994323,72.8957203165448,Liver
RRAS2,60.0387336994323,72.8957203165448,Liver
RRBP1,30.237626024136105,98.83277289351321,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
RRP7A,73.7684906808418,116.80615316272608,Arytenoid Cartilage
RSU1,66.99231770874812,257.1179649679764,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RTCB,87.14721742069354,179.61058446805816,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
RTN2,292.8790903773937,420.1953102661976,Arytenoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
RTN4,68.39424550194764,304.4570339208114,Sternocleidomastoid Muscle|Thyroid Cartilage
RTN4IP1,88.00937643337586,349.5594102422824,Cricoid Cartilage|Laryngeal Muscle|Liver
RTRAF,83.21094604560338,149.8696606615421,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
RUVBL1,69.08156776478387,93.62636387571632,Arytenoid Cartilage
RUVBL2,123.69345180633373,145.9897528164364,Cricoid Cartilage
RYK,29.82293672296787,253.97759287674768,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
RYR1,139.47792683356005,327.0847883097354,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
RYR2,142.0262301155606,327.0847883097354,Laryngeal Muscle|Sternocleidomastoid Muscle
RYR3,190.77445336503447,277.21267011210637,Cricoid Cartilage
S100A1,48.65044257307915,289.0622473229848,Arytenoid Cartilage|Laryngeal Muscle|Liver
S100A10,59.88312575031921,309.8441485086636,Arytenoid Cartilage|Cricoid Cartilage|Sternocleidomastoid Muscle|Vocal Fold Mucosa
S100A11,53.22689042502941,322.83198784074835,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
S100A13,81.80336513295092,230.53675628363976,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
S100A14,33.89610891527502,46.89103456729335,Arytenoid Cartilage
S100A16,31.651158380940828,66.1689365317159,Arytenoid Cartilage|Cricoid Cartilage
S100A4,111.19264977901682,309.2681229490254,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle
S100A6,81.33939142106841,197.03342808753405,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
S100B,299.7933381409043,478.4449908955651,Arytenoid Cartilage|Cricoid Cartilage
SACM1L,96.03147453349393,329.93915774361994,Arytenoid Cartilage|Sternocleidomastoid Muscle
SAE1,80.72757962555275,116.69144453870116,Arytenoid Cartilage
SAMHD1,90.69639261497495,192.18498536773498,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
SAMM50,119.33667384102387,480.93473065738124,Arytenoid Cartilage|Cricoid Cartilage|Liver
SAR1A,57.076553672677875,217.08902953717114,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
SAR1B,59.66833692051178,217.08902953717114,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SARDH,122.05086084694611,155.28360247772537,Liver
SARNP,41.603392020804094,76.6720391456822,Liver|Vocal Fold Mucosa
SARS1,42.77036208622881,118.34340423588742,Arytenoid Cartilage|Cricoid Cartilage|Liver
SART1,1615.1002265474322,2140.995152308683,Liver
SATB2,77.55131384755346,88.98385842973376,Sternocleidomastoid Muscle
SC5D,35.30760746548664,50.07685831859932,Liver
SCARB1,56.46053602171708,79.50835125669707,Liver
SCARB2,107.01532540005607,173.23265993374423,Arytenoid Cartilage|Cricoid Cartilage|Sternocleidomastoid Muscle
SCCPDH,185.16843648074877,342.506327639151,Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
SCD1,18.71158240080837,61.410655001803946,Liver
SCD2,18.71158240080837,61.410655001803946,Liver
SCD3,18.71158240080837,61.410655001803946,Liver
SCD4,18.71158240080837,61.410655001803946,Liver
SCFD1,52.39207713982956,99.26327545461365,Arytenoid Cartilage|Cricoid Cartilage|Liver
SCGB1A1,8.317766166719775,43.65479395764213,Arytenoid Cartilage|Cricoid Cartilage|Vocal Fold Mucosa
SCIN,8.317766166719798,247.18473006576073,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SCLY,66.6434273433165,80.3959614026463,Liver
SCN8A,805.2048564103989,1013.7435913125337,Cricoid Cartilage
SCO1,113.66950689059577,309.78644941227583,Cricoid Cartilage|Liver
SCP2,26.94100591669153,97.78704639924015,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SCPEP1,42.970326841552634,110.38840300886606,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SCRN1,85.61776805680212,133.88758417251944,Arytenoid Cartilage
SCRN3,78.37706635305857,263.8885205174884,Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
SDCBP,650.5878894579107,1014.3617276487074,Thyroid Cartilage
SDHA,93.45279665994371,277.7217417934845,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SDHAF2,48.262300424841754,56.43755032378442,Liver
SDHB,92.85293778430706,256.9988001457155,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SDHC,110.88876372108314,375.6047038480628,Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
SDR39U1,170.91885681123372,283.49577937007535,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
SDS,63.00860667161089,87.1335236404542,Liver
SEC13,96.13136280518637,159.68067127505253,Cricoid Cartilage|Liver
SEC14L2,69.16486085746048,110.84443185924701,Liver|Vocal Fold Mucosa
SEC14L4,76.72862106654185,102.31583943315323,Liver
SEC16A,40.74739708381594,83.70079161478601,Liver
SEC22B,121.81848515988159,146.16933778609172,Cricoid Cartilage
SEC23A,69.42753780491816,139.98260125747825,Cricoid Cartilage|Liver|Thyroid Cartilage
SEC23B,47.583113564940234,88.75123950830587,Cricoid Cartilage|Liver
SEC24A,45.60553865021418,76.6791073216807,Liver
SEC31A,55.41298535504704,87.78181802245699,Cricoid Cartilage|Liver
SEC61A1,82.80916090117005,111.34149209179552,Liver
SEC61A2,82.80916090117005,111.34149209179552,Liver
SEC61G,44.70475205159279,94.83799289342593,Arytenoid Cartilage|Liver
SEC63,47.11013914091157,71.16500827104191,Liver
SELENBP1,78.3475360685604,361.1709147510186,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SELENBP2,78.3475360685604,361.1709147510186,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SELENOI,76.5168682831353,97.28950426010805,Liver
SELENOO,64.05179552378972,75.00240006058907,Liver
SEPHS1,104.73797351531098,198.5147056495982,Arytenoid Cartilage|Liver
SEPHS2,83.59563986651818,123.55564715861146,Liver
SEPSECS,68.21195806723199,116.16180667157477,Liver
SEPTIN11,97.03979661342056,182.2672546667957,Arytenoid Cartilage|Laryngeal Muscle|Thyroid Cartilage
SEPTIN2,88.17264182667458,206.34498056847775,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
